cycles,instructions,cache_misses,branch_misses,label
75852707,70884900,8423,8285,0
78264375,70900930,8548,8214,0
76650785,70892745,8580,8141,0
80732460,70917630,9013,8716,0
79913802,70918675,8587,9307,0
76679550,70887509,8758,8378,0
79126983,70918344,9355,9135,0
79102412,70916423,8946,8882,0
78262187,70894593,8759,8363,0
76682698,70906590,9542,8254,0
79897509,70904393,9013,8750,0
77461841,70899903,8576,8230,0
79174833,70930774,9619,9728,0
79873411,70900374,8635,8697,0
78082718,70895853,8764,8104,0
79882649,70908068,9207,8906,0
78292695,70905534,8625,9212,0
79906422,70908379,9656,8527,0
78264262,70898699,8665,8302,0
79056563,70893332,9004,8400,0
79084675,70902708,8668,8490,0
79940594,70916644,9797,9481,0
76579606,70891724,8604,8415,0
79071989,70897526,8732,8569,0
80202011,70902505,9152,8238,0
79285190,70905382,9270,9112,0
78400806,70909358,8815,8671,0
79934681,70922854,9383,9193,0
75953897,70887760,8338,8362,0
79892706,70900040,9492,8414,0
80751079,70927677,9359,9160,0
78877795,70912860,9300,9062,0
79050059,70895573,9118,8422,0
76650977,70893667,8644,7957,0
77479568,70896159,8679,8348,0
76613353,70920156,9303,9403,0
75902732,70904001,9370,8456,0
79868432,70903375,8791,8256,0
77509553,70895215,9316,8789,0
79001876,70896155,8410,8007,0
79866863,70897849,9305,8491,0
76673524,70893793,8798,8687,0
79874084,70905785,9110,8452,0
81531914,70912370,9409,9088,0
80688084,70912420,9073,9070,0
74277050,70891743,8880,8546,0
78266292,70915432,8710,8952,0
77508871,70905753,9557,8833,0
77490409,70896446,8562,8516,0
79937489,70915841,9252,9568,0
76105082,70893000,8865,8536,0
78280815,70905931,8958,8835,0
78293894,70903974,8880,8617,0
79077300,70901062,8618,8270,0
76655036,70887406,8598,8596,0
79116896,70909276,8965,8678,0
78271703,70903366,8909,8311,0
77256269,70901801,8969,8288,0
79917314,70914694,8981,8858,0
76667700,70892863,8618,7996,0
81458342,70914633,8893,8265,0
79983806,70938814,10260,9646,0
80229439,70922179,8720,9605,0
78248513,70893972,8451,8408,0
78307337,70909187,8687,8970,0
75969419,70916326,9321,9496,0
78279545,70896658,8744,8264,0
78294626,70903622,8604,8772,0
81486726,70909517,8745,8860,0
80709227,70907705,9648,9010,0
78359702,70933929,9279,9490,0
79077193,70899411,8523,8438,0
78801913,70927844,9491,9428,0
78281401,70902024,8963,8543,0
80715177,70911823,9208,8942,0
79856378,70902959,8836,8468,0
75886308,70897735,8993,8557,0
77302176,70904537,9090,8503,0
78298803,70908112,8692,8956,0
77855565,70927222,9584,10206,0
81499254,70919614,9619,8846,0
80720259,70911905,8750,9029,0
78276815,70897287,9046,8571,0
79095138,70921021,8846,9109,0
77500372,70901644,8602,8832,0
79893794,70913006,8762,9019,0
76996798,70908753,8599,8785,0
80653961,70901171,8880,8396,0
77514224,70911601,8923,8643,0
80688722,70911108,8827,8654,0
78322604,70921382,8939,8813,0
79009641,70902975,8738,8265,0
76772577,70914348,8936,8695,0
81520913,70918928,9104,8794,0
80887272,70916329,8968,9192,0
79128582,70923786,8935,8641,0
75874867,70901797,8645,8364,0
