cycles,instructions,cache_misses,branch_misses,label
1316041377,1227201758,10772263,10425330,1
1307940783,1226477401,10501479,10467226,1
1301258956,1227059617,10315939,10534210,1
1301797549,1227303260,10405488,10472803,1
1300139459,1228131890,10443316,10484580,1
1304880885,1226523497,10611691,10420661,1
1296816992,1226652333,10467001,10453359,1
1293938188,1226236639,10633045,10412542,1
1293512205,1226132881,10426872,10447770,1
1305638964,1226084177,10132775,10373317,1
1308263471,1226945653,10274034,10397245,1
1310129263,1227001215,10376444,10398020,1
1315476443,1226280638,10398899,10379308,1
1312574996,1225837242,10446321,10428271,1
1309796388,1225526163,10441729,10390953,1
1313662047,1230378415,10283601,10420096,1
1314751993,1227108997,10488941,10506192,1
1310560751,1226477546,10465083,10401101,1
1313143638,1225630065,10427870,10383199,1
1314846915,1226397050,10565143,10459603,1
1317051691,1226898417,10466271,10383143,1
1311788853,1226166202,10358770,10491158,1
1312699944,1226742107,10516006,10391245,1
1313658774,1226592030,10579616,10447113,1
1320990340,1226696796,10399392,10456284,1
1292021921,1225923497,10352461,10448716,1
1297004781,1226427601,10378473,10439334,1
1296058777,1226542103,10329424,10394983,1
1286229084,1226118106,10284299,10371595,1
1297726320,1231629944,10425591,10425376,1
1300822472,1226570859,10371484,10417876,1
1294056584,1227072018,10536116,10406940,1
1294992517,1226573550,10279001,10401894,1
1295186550,1226421396,10273698,10369541,1
1298635533,1226616933,10431514,10399689,1
1305630255,1227134225,10630164,10478886,1
1297808927,1226358871,10388081,10397055,1
1298091567,1230256710,10155027,10421588,1
1296766011,1226833935,10276822,10412654,1
1298527316,1226582573,10546879,10505546,1
1306750467,1225931116,10330421,10382874,1
1318736475,1226318871,10316850,10416267,1
1304763171,1226843150,10620205,10457892,1
1312272081,1226001303,10339517,10410291,1
1315563445,1226476784,10452223,10454621,1
1312958118,1226680280,10212829,10372317,1
1310069039,1226601295,10322907,10376853,1
1311812409,1226558358,10447795,10444439,1
1295867899,1226725129,10313923,10384420,1
1293613860,1226474802,10380632,10440783,1
1289802052,1226318933,10073013,10442341,1
1290146981,1226987780,10362003,10378406,1
1296708106,1226660625,10491730,10389905,1
1297299433,1231855813,10544871,10435567,1
1285634436,1227112719,10317502,10391146,1
1300232330,1226324314,10276589,10527886,1
1308711768,1226261805,10447140,10387500,1
1312573821,1226377463,10227893,10438491,1
1311816105,1226386458,10550957,10410724,1
1311908027,1226402758,10547411,10451729,1
1307736407,1226294584,10242979,10402623,1
1319448955,1226242477,10581428,10387776,1
1313865184,1226105339,10309605,10402560,1
1310437234,1226469923,10262648,10439238,1
1300927885,1227009693,10183078,10407240,1
1299783267,1229542451,10368897,10452893,1
1291746824,1226347661,10446069,10390861,1
1297071226,1226621929,10487188,10436307,1
1294053294,1226063713,10618541,10404866,1
1285168726,1226235603,10443052,10380592,1
1301227365,1226496345,10369082,10403588,1
1298438540,1226970275,10540406,10416742,1
1294003351,1226490402,10650625,10400187,1
1298247328,1226507713,10336964,10407582,1
1292966611,1225899804,10308651,10449982,1
1302447812,1226618104,10472842,10442398,1
1288856839,1226637195,10126705,10403462,1
1302075362,1226927513,10515568,10410400,1
1290456026,1226584365,10147813,10445777,1
1299717108,1226284459,10409306,10398702,1
1299172314,1231047815,10402000,10433924,1
1294942903,1226603118,10244261,10376742,1
1296056960,1226351991,10212681,10386141,1
1290363171,1226659374,10358898,10394267,1
1295557400,1226483832,10613334,10482928,1
1296075649,1226299416,10389637,10403980,1
1307312701,1232028006,10248165,10520592,1
1294629878,1226289211,10504887,10431374,1
1291577610,1227361313,10404124,10412224,1
1307772629,1231193955,10499982,10525849,1
1296997225,1225957018,10298719,10376364,1
1296863021,1226514363,10385827,10599093,1
1298321878,1226819246,10408861,10405692,1
1288827309,1226267073,10198250,10384923,1
1295713452,1227082050,10281500,10422624,1
1288619658,1226463710,10375235,10443177,1
1295057807,1226578815,10369979,10397413,1
1294059663,1226829672,10433135,10404912,1
1291499320,1226781553,10428940,10402953,1
1296441285,1226996337,10431701,10407538,1
1292485071,1226306822,10282261,10395119,1
1302143900,1227886003,10389199,10523449,1
1301582879,1227059205,10469959,10445117,1
1291449882,1227141592,10478797,10430227,1
1302622446,1226647571,10703667,10454259,1
1304589178,1230450779,10617127,10432855,1
1299096775,1226198739,10573335,10388861,1
1289164481,1226671646,10251348,10385553,1
1297818430,1226751446,10449901,10407878,1
1311131730,1226295361,10416027,10395504,1
1317572999,1226181053,10414424,10430832,1
1311730832,1225707241,10182440,10387028,1
1312818135,1226642605,10347811,10361321,1
1317487436,1226383718,10261762,10445534,1
1318586036,1226715106,10176142,10424673,1
1310416216,1227243651,10222682,10408062,1
1314506663,1226052738,10116786,10559123,1
1318274880,1226773050,10335659,10427462,1
1308152718,1226334224,10156397,10409908,1
1309372993,1226918879,10311454,10406080,1
1310767012,1226506265,10184483,10488224,1
1313096332,1226453850,10531015,10397419,1
1316206569,1226463066,10703516,10481863,1
1317566624,1226317448,10625328,10397850,1
1315747342,1230977552,10572735,10420147,1
1299762610,1226304075,10436186,10441597,1
1297959786,1226291952,10277359,10447987,1
1291290332,1226489080,10315815,10378568,1
1292610834,1226921111,10564522,10475650,1
1301126805,1227155941,10256360,10412947,1
1293825220,1226686935,10495426,10394595,1
1297542636,1226071056,10526789,10418174,1
1299815257,1231359068,10541799,10442959,1
1296887882,1226600191,10171034,10414600,1
1297607537,1227368470,10341996,10393871,1
1293189560,1226412013,10315187,10414484,1
1289569442,1227124122,10069588,10423804,1
1294012929,1226898409,10230374,10380618,1
1300140490,1230973279,10458542,10448239,1
1297278911,1226237991,10318126,10395997,1
1289116545,1226766596,10191537,10412206,1
1298438699,1226084542,10425931,10471266,1
1299272328,1227273111,10623958,10437499,1
1293602567,1226716397,10388118,10406628,1
1297400144,1227036025,10367268,10405413,1
1297814309,1226728993,10585225,10399999,1
1291846722,1226989109,10235350,10418566,1
1301638730,1229116071,10520960,10457388,1
1294458941,1227496360,10485064,10407498,1
1290526986,1227765931,10351824,10406169,1
1293459495,1226150695,10125978,10388005,1
1298089931,1226348534,10693797,10395675,1
1291525454,1226446631,10261891,10385971,1
1291852351,1226673351,10326759,10387266,1
1296508515,1227169872,10259262,10416921,1
1296182471,1226221432,10395281,10387224,1
1292158233,1226825411,10304201,10422050,1
1300587382,1226218371,10390015,10427585,1
1291959566,1226326946,10466542,10376038,1
1298207761,1226647697,10338008,10394241,1
1292721778,1226292676,10263162,10422478,1
1298355108,1226425642,10476267,10382169,1
1294028082,1227164268,10548500,10425476,1
1310402638,1225919546,10529205,10393316,1
1316056916,1226887142,10310040,10384318,1
1313277311,1225838816,10151725,10383260,1
1313769258,1226327224,10613227,10398195,1
1311929314,1226229136,10456997,10427066,1
1308714705,1226104199,10163729,10396791,1
1317256708,1226879411,10359013,10434600,1
1311140969,1226499026,10375664,10382500,1
1318053013,1226514979,10484902,10416648,1
1308494323,1226903784,10419262,10399435,1
1313077988,1226234956,10256850,10384165,1
1319331370,1226560433,10442884,10403164,1
1315141801,1226359980,10489859,10372493,1
1313442251,1226330744,10207107,10399875,1
1314665724,1226679514,10254818,10405276,1
1312136407,1226198487,10240498,10387150,1
1298196015,1226157508,10129495,10379554,1
1290154333,1226834386,10266271,10420217,1
1298555688,1226515313,10282100,10391149,1
1294651286,1226611876,10568391,10404804,1
1292056022,1226080540,10552974,10389090,1
1293217671,1226030551,10425463,10406905,1
1292902121,1226286636,10258539,10406043,1
1291993629,1226582271,10145562,10400985,1
1296169398,1226768334,10492469,10435362,1
1287038661,1226696308,10171904,10371097,1
1300626940,1230188756,10696855,10405569,1
1304275580,1230145614,10480787,10420215,1
1294475433,1226206165,10285365,10372123,1
1300538381,1227049206,10344680,10472573,1
1298807852,1226062320,10492040,10481298,1
1292895284,1226407390,10603229,10411858,1
1298493190,1226092565,10280997,10422695,1
1297829845,1226629432,10312530,10396675,1
1291232899,1226241775,10438635,10390275,1
1290252102,1226050634,10272065,10396931,1
1292581273,1226320523,10564991,10449272,1
1294088037,1226185635,10412881,10403657,1
1308885582,1231121538,10587207,10431635,1
1310390389,1226384263,10177088,10389930,1
1313477400,1225921160,10546817,10442774,1
1315982497,1226650691,10245193,10399901,1
1310068732,1225928499,10356845,10382718,1
1316221667,1226646921,10527811,10386048,1
1309514100,1226349667,10534406,10370375,1
1311938306,1226921148,10386965,10459051,1
1311864718,1226872985,10239471,10383718,1
1316952990,1226674301,10456473,10423179,1
1320935822,1226927512,10505214,10420229,1
1306984979,1226436376,10345226,10385294,1
1306780478,1226583858,10083389,10436200,1
1314436595,1226141235,10525721,10370257,1
1320539752,1230699023,10742402,10403267,1
1320156142,1226975319,10216983,10402319,1
1322513128,1231138352,10496965,10420835,1
1309818546,1227137708,10568799,10401894,1
1309854803,1226885524,10482503,10397912,1
1314384920,1226322703,10280089,10397256,1
1308734313,1225682316,10343640,10418200,1
1305757297,1225798316,10353961,10373343,1
1316334942,1226233344,10611898,10380154,1
1315699726,1226528186,10187274,10392536,1
1313502683,1226414685,10286260,10363552,1
1311966101,1226745500,10092878,10403101,1
1310591811,1226441634,10503080,10383493,1
1316403258,1226635717,10369020,10394464,1
1312140475,1226466154,10365368,10386385,1
1317901354,1226674456,10641908,10415400,1
1315724128,1229783155,10339201,10417388,1
1312453358,1226472217,10486549,10397102,1
1313287214,1226549777,10294596,10400853,1
1304631571,1226852136,10235313,10381584,1
1290399718,1227152193,10371057,10394092,1
1290147467,1226285446,10355169,10429074,1
1298834522,1226238907,10335028,10410545,1
1292686668,1225869439,10285717,10456535,1
1293417953,1226295315,10458448,10418425,1
1289065139,1226848257,10185192,10422759,1
1294127728,1226614992,10479768,10417102,1
1289004990,1226302981,10156650,10413071,1
1293511744,1226597221,10279824,10385449,1
1297340097,1226516158,10101133,10388589,1
1289673745,1226072320,10276487,10389184,1
1288426383,1226128423,10111307,10384939,1
1301000864,1226298026,10406277,10406782,1
1299905842,1226042736,10358648,10407252,1
1295056604,1226869027,10429982,10413254,1
1311446011,1226228783,10313094,10442059,1
1313252158,1226443050,10515705,10379035,1
1318783536,1225577569,10695212,10399206,1
1309039409,1226699181,10514245,10415127,1
1312182816,1226601314,10387265,10481513,1
1313678788,1226157040,10300844,10377150,1
1315545704,1230269162,10478677,10419984,1
1317092266,1225914808,10437612,10494475,1
1294702796,1226539977,10193423,10412934,1
1298615545,1230917193,10276521,10448917,1
1289297868,1226276273,10299572,10435256,1
1291230665,1225697833,10362668,10409302,1
1298419311,1226285667,10287479,10406190,1
1293673932,1226483585,10451118,10374313,1
1295728578,1227179967,10524761,10400055,1
1301442239,1226332879,10222452,10381920,1
1325530170,1230528812,10548628,10416193,1
1314463077,1226616795,10153545,10392193,1
1310361865,1226132257,10317621,10430276,1
1315015263,1225867466,10180947,10518422,1
1313884016,1225916415,10487002,10421252,1
1307112774,1226288388,10229790,10390699,1
1309042511,1227082650,10361474,10404156,1
1298351690,1226084828,10311248,10367382,1
1294420534,1225935150,10497110,10457552,1
1292919563,1227137415,10287153,10418717,1
1301368846,1226919740,10572562,10484332,1
1295664503,1225793854,10310075,10480158,1
1289559712,1226322775,10233987,10461689,1
1288121464,1226385092,10258925,10375542,1
1295963321,1226433017,10379372,10461945,1
1308888687,1226437704,10468083,10393680,1
1315660077,1227043131,10561583,10379385,1
1314387032,1226678328,10261989,10395262,1
1308651862,1226110545,10642923,10411294,1
1306056518,1225968534,10258033,10410363,1
1313045212,1226937489,10068743,10401612,1
1311324954,1226198028,10301215,10410396,1
1315014389,1226717807,10553297,10387738,1
1319978128,1226919246,10425621,10413561,1
1319186179,1226306342,10379582,10405282,1
1311551666,1225996010,10379276,10445633,1
1313203788,1226317046,10447385,10456980,1
1314453888,1227557392,10204268,10459459,1
1324175768,1228706736,10575765,10427009,1
1317135869,1228335681,10382568,10522158,1
1322359769,1226570905,10416110,10498891,1
1307648134,1227451094,10376039,10453955,1
1311599115,1226226103,10120378,10387951,1
1299224847,1226493763,10483641,10385399,1
1311365993,1227050929,10516450,10379674,1
1317472122,1226539860,10259418,10487660,1
1314231121,1230962860,10219751,10416038,1
1340523563,1226216206,10418354,10407110,1
1320787858,1227019981,10551195,10559307,1
1296139598,1226004862,10268853,10396274,1
1308934892,1226711226,10308215,10413339,1
1312793927,1226500941,10749973,10414960,1
1307669201,1226564606,10235615,10369925,1
1310407593,1226499200,10501339,10358645,1
1307791042,1226663576,10383325,10389170,1
1309213032,1226007901,10194564,10402062,1
1306261027,1226473320,10361547,10393699,1
1330509151,1226886440,10177988,10425596,1
1325277564,1225644115,10139545,10392102,1
1334440657,1226237539,10396342,10400661,1
1329464619,1225283591,10559483,10383154,1
1320538962,1225959455,10294777,10394037,1
1334347369,1226166915,10425991,10367580,1
1322245358,1225575312,10232711,10379418,1
1333196643,1226130922,10462493,10443500,1
1324290767,1227546782,10667785,10407328,1
1310081203,1226818735,10313236,10403873,1
1315878603,1226315370,10295027,10476060,1
1312257716,1226947915,10264523,10389799,1
1312107494,1226739687,10286223,10383191,1
1309009177,1225885139,10282468,10386173,1
1308662418,1226206550,10352855,10396820,1
1369473797,1226370387,10258702,10441877,1
1353364462,1226522970,10261876,10468553,1
1385538196,1226806420,10319675,10505988,1
1394429055,1227117438,10403916,10435070,1
1359191169,1226651941,10272726,10448542,1
1380494502,1228994636,10619408,10490596,1
1389727388,1230228132,10612252,10456393,1
1376547344,1226439361,10643533,10452794,1
1405625073,1226682635,10099108,10415491,1
1411087972,1226127635,10493490,10418224,1
1428999713,1230698315,10210636,10463121,1
1416504667,1227060618,10202701,10409320,1
1406617567,1226242080,10271968,10427546,1
1418057569,1230771120,10437065,10514045,1
1398898779,1226368693,10288648,10417150,1
1392731059,1225833569,10607365,10437061,1
1422778876,1227214358,10246459,10449650,1
1441844097,1226001860,10326370,10450407,1
1452188512,1227125459,10276443,10478092,1
1469551243,1226361284,10361349,10422934,1
1441417127,1227548718,10287480,10447120,1
1447306083,1227301864,10078399,10455058,1
1511711814,1240077236,10611913,10754161,1
1514816804,1233025525,10544004,10582902,1
1524892855,1235397555,10515832,10589136,1
1540165569,1227505710,10329862,10540274,1
1548018682,1232270547,10757212,10616930,1
1548152468,1246713387,10947387,10828076,1
1527018800,1232115396,10687556,10633588,1
1528252947,1226973078,10277818,10455740,1
1549074778,1239997574,10707225,10689768,1
1563320503,1235840976,10516906,10664491,1
1558016441,1229448681,10461576,10534136,1
1571833675,1247576767,10976828,10905360,1
1606214228,1246271454,10638253,10754488,1
1589748191,1244579772,10861124,10792883,1
1597391895,1242059810,10796123,10692938,1
1576569934,1251178982,11146496,10927332,1
1614285967,1256191217,11148831,10943146,1
1573010004,1226810767,10495213,10542511,1
1568900251,1227218108,10641344,10528020,1
1557901193,1227424382,10543740,10499570,1
1573866093,1245344102,11012886,10752383,1
1585481766,1256071200,11100359,10956235,1
1588213206,1244421987,10829402,10846209,1
1539683222,1237380078,10462355,10726749,1
1589913830,1244236178,11002029,10821109,1
1593327000,1245116630,10960325,10785527,1
1536615700,1237471777,10692754,10660245,1
1567959860,1249333289,10852053,10823691,1
1540752068,1230599796,10719430,10509603,1
1546109621,1232758155,10744050,10635190,1
1555683904,1231697897,10421325,10558403,1
1572075676,1226389236,10442091,10534307,1
1583097421,1227753965,10388170,10625173,1
1555967918,1228512537,10298766,10562268,1
1559250351,1230141285,10497441,10540872,1
1565398933,1228446734,10379231,10567359,1
1572432617,1227523458,10403235,10627751,1
1583125800,1248084469,10858360,10883822,1
1541743213,1232249106,10594726,10652154,1
1532660204,1229618258,10587743,10531513,1
1556107040,1245590233,10805212,10866973,1
1581518729,1227123176,10545523,10577553,1
1546817205,1232480734,10377633,10531255,1
1596531821,1250351227,11029031,10814155,1
1537003408,1231273058,10237248,10546674,1
1541462706,1232044924,10298266,10572885,1
1549654467,1232085173,10820967,10635038,1
1542694181,1232630909,10601246,10587433,1
1530949688,1232774043,10604933,10624978,1
1527497095,1232607938,10269948,10549542,1
1552033989,1228490966,10572558,10638495,1
1532030559,1227198856,10176762,10435194,1
1554061155,1241519423,11130685,10884379,1
1525730980,1231732086,10435744,10559677,1
1566468590,1232317722,10423149,10616233,1
1557623958,1238388420,10726157,10678327,1
1565748331,1230693144,10592301,10572488,1
1533500679,1228214389,10398780,10535105,1
1546635489,1228163966,10508990,10507105,1
1532580058,1230285541,10546003,10581165,1
1551634981,1229539757,10482602,10540386,1
1539330882,1229835712,10218775,10544813,1
1574112532,1226906400,10514864,10518618,1
1592381558,1226666241,10335411,10495666,1
1594152548,1231269090,10552791,10551202,1
1572115700,1229096248,10372426,10542621,1
1547429413,1230105031,10543360,10545462,1
1521550469,1228882944,10219887,10496608,1
1537921887,1226355886,10601579,10484667,1
1540201195,1232546051,10215012,10580793,1
1584071631,1227108534,10510173,10567340,1
1560485463,1232802840,10530812,10550349,1
1555969758,1230502542,10334210,10558222,1
1551671509,1229867532,10512704,10653683,1
1552645981,1245057076,10646677,10834525,1
1557178199,1239926910,10777311,10744403,1
1573142020,1226237339,10313377,10479385,1
1568855348,1232365251,10492480,10548808,1
1542190757,1236789310,10617729,10583287,1
1570482022,1227410956,10562670,10487919,1
1549672204,1229264038,10497743,10520578,1
1567174306,1230610071,10583716,10515445,1
1612694750,1233410129,10827538,10633040,1
1599197021,1228488559,10485903,10466157,1
1590059021,1233563246,10257496,10659020,1
1607083810,1229951108,10432468,10587391,1
1576909667,1230714845,10713171,10563853,1
1565428466,1227804779,10291818,10512996,1
1548049907,1230109649,10498899,10610052,1
1526442169,1228333812,10292917,10489149,1
1536870460,1228808411,10528638,10552523,1
1569966311,1239131676,10335524,10632786,1
1591775471,1231363468,10736776,10549303,1
1577410531,1231464862,10431508,10556565,1
1571628333,1229736641,10216939,10505181,1
1580385698,1242398653,10827242,10775966,1
1579907111,1233427154,10597896,10607155,1
1575653858,1240956345,10464210,10718761,1
1596469244,1233610200,10660183,10608338,1
1609741855,1246746248,11158213,10883660,1
1560545471,1227448151,10481153,10525813,1
1598763557,1230096531,10607703,10640754,1
1588379800,1234853020,10636395,10686936,1
1588105953,1231817247,10723535,10601243,1
1587658360,1229702551,10362384,10612633,1
1579328528,1236217470,10544013,10699167,1
1608531271,1228285118,10385261,10540223,1
1592575098,1230964205,10397400,10559463,1
1606309504,1227031740,10339467,10581895,1
1602073582,1226196868,10267850,10526653,1
1575602656,1227129977,10491048,10468665,1
1583609426,1226498908,10540581,10515285,1
1611146044,1228053247,10253777,10523083,1
1601866392,1232343945,10805040,10617802,1
1545710599,1232141126,10716708,10663063,1
1573855108,1232881438,10377551,10589785,1
1605778304,1233516716,10602023,10728985,1
1598223669,1237614451,10639594,10652461,1
1603355707,1240088763,10807225,10714656,1
1583170744,1238537445,10452642,10515742,1
1587502099,1233060818,10563039,10674526,1
1585484596,1232646352,10666627,10637766,1
1580176585,1233129349,10422916,10683796,1
1556578045,1231493940,10254770,10624278,1
1579153925,1229951119,10541405,10568232,1
1559108714,1228720473,10513751,10510791,1
1549265846,1234964034,10291194,10660484,1
1560422683,1232724858,10479711,10574505,1
1541951628,1226160943,10340657,10489336,1
1594020964,1238688420,10821997,10756380,1
1573595083,1227408403,10719931,10483017,1
1556054285,1236803746,10819514,10630049,1
1596784186,1242274842,10837271,10757449,1
1598893365,1229905779,10545793,10579229,1
1609334968,1247631998,11014964,10844134,1
1584599365,1236912482,10667279,10677735,1
1598819574,1234153971,10807821,10757580,1
1585818266,1227646270,10515252,10461160,1
1591071298,1228758938,10379527,10497229,1
1575513707,1233849724,10464063,10607992,1
1580642094,1231075813,10303238,10545236,1
1622099956,1239181167,10742959,10705259,1
1578236115,1239167294,10650957,10706375,1
1575585612,1233922934,10824464,10613914,1
1604170620,1243151253,10696161,10843412,1
1575606006,1230501520,10351323,10574363,1
1612149450,1249575403,10816847,11012796,1
1570388663,1227079274,10157276,10458626,1
1592440733,1235652110,10583478,10639055,1
1591524415,1239564614,10594129,10772990,1
1564109551,1229517453,10408906,10513572,1
1586592217,1238148863,10546572,10695084,1
1585294622,1237897859,10824335,10670223,1
1561378351,1234356848,10975079,10660183,1
