cycles,instructions,cache_misses,branch_misses,label
33321428,38669573,8039,35503,1
32916653,38840984,8623,109807,1
33344869,39372113,8951,110530,1
32805287,38653377,8081,9834,1
33124364,39195348,8065,9502,1
34804583,38712490,8305,209315,1
33186416,39252800,8717,9492,1
32870734,38712598,8521,9783,1
33250046,39312411,8442,10424,1
33103839,39146442,8285,9582,1
53650870,70361963,9429,163187,1
33266207,39362847,8452,10118,1
32934605,38856214,8113,10005,1
33253721,39365524,8203,9788,1
33074066,39118464,7851,9576,1
33256067,39327202,8398,10545,1
34907523,39109847,8207,109727,1
35028231,39338142,12243,110211,1
32773083,38639442,7591,108974,1
33189149,39323456,8863,210503,1
34880874,38970434,8397,109506,1
34071191,39123818,8829,65380,1
33282242,39323580,8314,10341,1
33086229,39141588,8145,9276,1
33193276,39349083,7640,9432,1
32926966,38866669,8113,9728,1
35078300,39385550,12392,110749,1
31740640,37942085,8489,110491,1
35013803,39112785,8690,209736,1
32955614,38916751,7988,9422,1
33061884,38966989,8204,110208,1
33580941,39268219,8577,41161,1
32811453,38718694,7664,9464,1
33159609,39192432,8143,109715,1
32823020,38654313,8452,109853,1
33233390,39345949,8344,9945,1
32885327,38837550,8568,109669,1
33301814,38673064,8226,135249,1
33068444,38980760,8991,209845,1
33212028,39343565,7880,9850,1
33137781,39196139,8085,9490,1
33220469,39293563,8270,10220,1
33208925,39225074,8118,110034,1
32899490,38848178,7828,109775,1
32791191,38636784,8152,9382,1
33103904,39173442,7549,9786,1
33140391,39254515,7865,9409,1
33087763,39038452,8788,10173,1
33044249,39095054,7859,109786,1
33148545,39180115,8907,10129,1
33243487,39229100,9194,11076,1
53660498,70330341,9560,164052,1
33112546,39074406,8300,10494,1
34867154,39001379,11402,109850,1
33276956,39361286,8293,10120,1
55758337,73537217,9341,180924,1
32792732,38647908,7687,11004,1
33044706,39036620,8369,9445,1
34914887,39258615,7629,109040,1
33168003,39208241,8740,9617,1
32932291,38805314,9035,110821,1
32999321,39011300,7893,9679,1
33155691,39262258,7943,9704,1
33143477,39245836,7292,109472,1
