cycles,instructions,cache_misses,branch_misses,label
1392947230,1455820173,10697785,11129986,1
1402100324,1459384696,11061414,11154063,1
1395641713,1456036679,10609929,11176720,1
1390368109,1455506478,10596443,11150894,1
1396238392,1455731953,10842071,11152009,1
1399158216,1455477122,10711674,11154996,1
1396476803,1455502672,10874772,11125056,1
1395576335,1455633503,10615947,11160530,1
1394825771,1455689005,10578637,11111814,1
1398565282,1455558442,10621252,11151688,1
1396646889,1455303543,10772269,11151423,1
1395576393,1455718930,10745051,11133678,1
1394390486,1455213270,10699913,11113925,1
1392252959,1455367163,10704785,11126695,1
1392938091,1455714732,10840956,11146660,1
1395079329,1455725474,10986206,11145164,1
1400285860,1458794339,10673811,11163450,1
1394108862,1455607869,10801586,11142806,1
1397767543,1459171586,10802111,11138988,1
1401656362,1455687958,10742117,11179311,1
1404024150,1456117293,10873631,11120139,1
1400896995,1455306362,11118453,11127760,1
1393768273,1455482807,10678402,11114596,1
1401520444,1455455695,10692174,11215100,1
1400856664,1455335176,10810080,11137484,1
1397566067,1459466416,10775612,11197103,1
1400034548,1455784831,10997268,11157794,1
1390959993,1455714027,10986423,11151819,1
1389142382,1455403921,10649657,11127839,1
1401342429,1455751563,10782847,11171626,1
1400555021,1456804310,11023242,11128956,1
1400242880,1457468841,10678742,11203012,1
1393011789,1456513421,10866541,11171602,1
1403116890,1454993963,11249669,11132161,1
1387127565,1455390657,10554829,11125149,1
1405877169,1455911206,10821003,11287994,1
1401510275,1455944867,10885826,11128691,1
1402264110,1455084353,10826930,11150673,1
1399714837,1459280824,10666096,11159713,1
1393354032,1455922017,10808444,11119242,1
1397473863,1455840057,10941903,11141100,1
1400176351,1455669038,10882968,11179535,1
1404386302,1455623595,10894741,11246041,1
1399014394,1455225869,10820890,11149879,1
1400200880,1455864548,10760474,11148198,1
1400967829,1456022966,11104636,11126489,1
1396000930,1455479136,10701672,11121886,1
1398740384,1455908220,10885135,11151666,1
1394288220,1455692842,10931573,11135082,1
1395497962,1455603679,10616506,11131268,1
1392009774,1455525277,10617237,11111059,1
1392258032,1455623019,10653992,11123840,1
1395520675,1455791313,10943411,11144808,1
1393179401,1455791049,10482437,11146084,1
1393228783,1455745749,10476785,11148647,1
1392034966,1455257360,10826736,11117923,1
1398539522,1455852209,10514741,11143229,1
1395039993,1455579724,10873478,11126589,1
1400887561,1455849058,10678693,11141638,1
1396371423,1456159392,10563859,11102589,1
1392447288,1455377771,10595055,11114258,1
1393834022,1455842351,10811198,11135043,1
1390249558,1455577532,10498124,11114089,1
1392452696,1455582941,10804401,11137425,1
1392069627,1455378508,10674807,11123222,1
1394648178,1456225608,10656262,11137280,1
1399999634,1455504401,10892589,11141504,1
1394850660,1454794137,10661027,11134770,1
1401506388,1455353097,10688442,11167620,1
1396036917,1455335445,10634836,11107357,1
1401639322,1455583928,10829295,11284443,1
1398872862,1459619644,10635670,11200942,1
1398812338,1455540477,11028507,11168679,1
1396490244,1455816607,10833210,11139336,1
1391290410,1455361472,10566167,11122150,1
1395714453,1455583412,10701759,11150361,1
1398584229,1455404544,10858592,11131857,1
1399460944,1459725898,10696958,11146487,1
1399728851,1459505599,10671113,11159898,1
1392622546,1455606532,10717707,11189250,1
1392114981,1455584770,10641450,11120758,1
1394184534,1455828497,10700324,11138073,1
1395553456,1455523037,10583561,11185484,1
1393275670,1455713657,10786065,11156868,1
1395002959,1455653529,10629325,11168194,1
1397319985,1455875900,10743092,11118968,1
1394583097,1455634039,10546623,11098146,1
1399778867,1455611766,10498021,11135604,1
1397299452,1455757445,10750167,11107678,1
1397440179,1455812084,10651353,11097431,1
1394379378,1455584747,10877899,11087701,1
1400713593,1455887918,10781429,11163866,1
1392579275,1455626268,10564039,11097764,1
1388039478,1455330674,10684058,11117642,1
1394727120,1455683624,10724229,11128993,1
1400106946,1455615924,10873376,11145347,1
1399193062,1455892068,10848772,11167902,1
1396293206,1455363997,10620865,11116887,1
1396584800,1456545821,10618548,11177332,1
1392759399,1456638619,10789994,11166632,1
1392794940,1455713030,10703785,11129243,1
1388375393,1455684270,10662716,11134626,1
1397627286,1455801968,10672889,11123650,1
1390298041,1455389175,10711494,11121633,1
1401425583,1455425429,11027127,11162767,1
1396101380,1455683439,10684797,11110231,1
1396537627,1455517165,10605505,11112748,1
1391663243,1455431571,10708199,11115943,1
1392873707,1455605423,10993427,11135558,1
1393606529,1455554488,10821067,11153653,1
1395123010,1455465543,10774973,11126777,1
1391684665,1455564473,10857128,11115714,1
1395641497,1455771307,10917632,11131144,1
1392648642,1455512640,11133223,11115316,1
1393763561,1455363724,10743914,11182107,1
1394266138,1455561366,10828110,11134354,1
1401536312,1459618291,10780922,11171478,1
1400261572,1455795714,10835499,11171488,1
1389214359,1455192126,10592322,11113652,1
1400838474,1455215349,10881431,11207556,1
1410012593,1455584753,10741978,11281265,1
1405505341,1456004272,10796667,11206504,1
1398095360,1455459736,10702641,11168141,1
1397412779,1455319795,10578063,11127096,1
1397678376,1455105642,10609809,11129396,1
1393374818,1455017696,10845269,11143823,1
1395221114,1455680678,10836682,11155388,1
1400717136,1455578498,10630830,11250706,1
1402307467,1455171227,10740418,11174567,1
1395647002,1455596916,10726510,11143880,1
1395437473,1455575557,10601548,11156324,1
1394125420,1455724448,10831499,11164755,1
