cycles,instructions,cache_misses,branch_misses,label
30966118,37785023,12228,34955,0
30245975,37464237,8353,9629,0
30268681,37468092,7927,9652,0
30283878,37466524,8139,10091,0
30275204,37472353,8153,9846,0
30371459,37488463,8289,109483,0
30241446,37463956,7985,9452,0
30284321,37469164,8496,10041,0
30273064,37471956,8353,10013,0
30306999,37476320,8331,10406,0
30260843,37470380,8143,9746,0
30310928,37446571,7725,109543,0
30259196,37475170,8832,109392,0
30385920,37469312,8435,109779,0
30328259,37470124,8405,10068,0
30309968,37466857,8461,9654,0
30394300,37448652,8276,110088,0
30352645,37477199,8238,9934,0
30405989,37484527,8717,10592,0
31573012,37467314,13292,109951,0
30345020,37474870,8524,22252,0
32136141,37462421,7791,109584,0
32128215,37441665,7993,109582,0
32143194,37455198,7912,209436,0
30311117,37465896,8449,9829,0
32382119,37469780,8439,210222,0
30299566,37467221,8673,9816,0
30222347,37433938,7299,9105,0
32200173,37473101,8708,110127,0
30328332,37470280,8455,9888,0
32147136,37451911,8095,209647,0
30242598,37436312,7951,9387,0
31313820,37450771,7854,109641,0
30322274,37475969,8177,109797,0
30279185,37440535,7947,9417,0
30296207,37466860,8056,9312,0
30247091,37441489,7866,9545,0
32166581,37457578,9055,109603,0
30341863,37475956,8754,9910,0
30340412,37455680,7773,9792,0
32187633,37461250,7917,109946,0
30318033,37467516,8268,10019,0
32125580,37444667,7665,209328,0
30272668,37455739,8462,9409,0
30220416,37432299,7797,8913,0
30258895,37454739,7597,8961,0
30233279,37444918,7637,8998,0
30295958,37463846,8097,9617,0
31268867,37435596,7713,109424,0
30281357,37468717,8283,9568,0
30317332,37455180,7864,9729,0
32397675,37474364,8085,209848,0
32212103,37468167,8550,110042,0
30334847,37469794,8131,50918,0
30252926,37438566,7745,9443,0
30282178,37447690,8040,9927,0
32115102,37438860,7904,109498,0
30273915,37471772,8053,8990,0
30345845,37441204,13466,109384,0
31329412,37470197,8105,109727,0
30248360,37434780,7911,9208,0
32217040,37476744,8478,210119,0
30371609,37477566,8828,9471,0
30351877,37467932,7999,9481,0
31153813,37759491,14957,112750,0
30366747,37475448,8770,10245,0
30340473,37473956,8658,10337,0
30433411,37466766,8364,110410,0
32162898,37467594,8179,109649,0
30249509,37439258,7780,9423,0
30290729,37473649,8250,9697,0
30267537,37444107,7968,9286,0
31927370,37481136,8749,171824,0
30289659,37468462,8261,9670,0
30298814,37464776,8019,9658,0
32152676,37466489,8229,109721,0
30315749,37459052,7791,10008,0
30315738,37435737,7873,108997,0
30274115,37449241,8141,9432,0
30313000,37466429,8308,9907,0
30325086,37471498,8077,10165,0
30331745,37476021,8367,10034,0
32163752,37471443,8261,209406,0
30341530,37484666,8484,9915,0
30300251,37463106,8086,9668,0
30330946,37468646,7994,110294,0
32152634,37466862,7866,109509,0
30299849,37454208,8035,9345,0
30376609,37495992,8637,10540,0
30327332,37460215,8364,9818,0
30281431,37465754,8513,9434,0
31359001,37482477,8352,110113,0
30295739,37462643,8470,9577,0
30290236,37468624,8122,9558,0
30251285,37441212,7964,9584,0
30271108,37466555,7832,9365,0
30316344,37458217,8618,90154,0
30269981,37458238,7705,9216,0
30319421,37468202,8599,110206,0
30253521,37443867,7856,9529,0
30263927,37464555,8421,9019,0
30317074,37466329,8127,109563,0
32172808,37471420,8232,110342,0
30288573,37462000,8172,9314,0
30378360,37462810,8481,20931,0
30433862,37476774,8172,110279,0
30302414,37467160,8634,9556,0
30226102,37429810,7502,8909,0
30361341,37478277,8452,110180,0
30315441,37473043,8512,18945,0
30268050,37461843,7853,9426,0
30289614,37466376,8256,9429,0
32145437,37454061,7999,109937,0
30289538,37464021,8343,109188,0
32232815,37461570,8037,258093,0
30288821,37469950,8374,9672,0
30270884,37451975,8052,9282,0
31227431,37428378,7517,108767,0
31270586,37439658,7792,109192,0
30318623,37467665,7999,9620,0
30299612,37469067,7512,109483,0
30322160,37473964,8347,9615,0
31351916,37474778,8279,110180,0
30332080,37481224,8165,9972,0
30330482,37464724,8152,10003,0
30365792,37479843,8554,209638,0
30303725,37475321,8866,9647,0
30296135,37457835,8142,9411,0
31335587,37471255,8274,109686,0
30314603,37454270,8201,9419,0
30249686,37442249,7675,9077,0
32431628,37472426,15640,210067,0
31306034,37466057,7970,108945,0
30350972,37481194,8638,10229,0
31288772,37440521,8066,109410,0
30237408,37436871,7633,9471,0
30244444,37434374,7642,9391,0
30341659,37479914,8452,9878,0
30317384,37460016,8202,9753,0
30262631,37440521,8103,9095,0
30279294,37465615,7737,9256,0
30393281,37467246,13192,109840,0
32140634,37470024,8049,209159,0
30289352,37430891,7621,9100,0
30268641,37459119,7910,9583,0
30289586,37467120,8004,9703,0
30241130,37443185,8006,9479,0
30315120,37459249,8491,9922,0
30392817,37488277,8660,10727,0
30286556,37462152,8064,109626,0
30348349,37485676,8470,10541,0
30242988,37465050,7925,9458,0
32125406,37475500,8215,109561,0
30279923,37469091,8158,9738,0
30268820,37459167,8375,9501,0
31315283,37471326,8522,109975,0
30255725,37467892,8319,9716,0
30254342,37476680,8199,9824,0
30292843,37475829,8224,10300,0
30366075,37489386,8912,10204,0
30311378,37472589,8424,10200,0
30283171,37472677,8370,10438,0
30322264,37475283,8808,10695,0
32149574,37486665,8640,109844,0
30240297,37446228,7941,9211,0
30254388,37453688,7910,36049,0
30218066,37441908,7957,9540,0
30284751,37473127,8140,9850,0
30309725,37472621,8874,10215,0
31287596,37474929,8403,109420,0
30309224,37478942,8554,10326,0
30289367,37480602,8921,9927,0
30230888,37467243,8041,9627,0
30259121,37473752,8560,9495,0
30284383,37473512,8637,9958,0
30321000,37487391,8808,10321,0
32097998,37470336,7962,109186,0
31324661,37475928,8461,110038,0
30231342,37444000,7645,9598,0
30234785,37469452,8177,9457,0
30259652,37464481,7958,109347,0
30272990,37465047,8108,9634,0
30260935,37470655,7910,9547,0
30247613,37473816,8065,9288,0
30249521,37449017,7948,9688,0
30277130,37478064,8500,109709,0
30267496,37477254,8119,9384,0
30211556,37439245,7547,9297,0
30272861,37472564,8769,9610,0
30243578,37444533,7953,109472,0
32121480,37473782,7720,209375,0
31298846,37480186,8155,109711,0
30331378,37454205,13224,109280,0
30204116,37447889,7633,9235,0
32104319,37455241,7835,209467,0
30338744,37473798,8231,109605,0
30253471,37465796,7756,9509,0
30456303,37500441,8921,19872,0
30235728,37443538,7597,9525,0
30206376,37438769,7865,9555,0
30217214,37442443,7711,9518,0
30352467,37487758,9074,10666,0
30378333,37476015,8413,110414,0
31355444,37493523,8890,110488,0
30184298,37439874,7717,9026,0
30235217,37463518,7875,9335,0
30221363,37442618,7945,9235,0
30249644,37468044,8185,9700,0
30179841,37435541,7446,9097,0
30269537,37469905,7994,9740,0
30258763,37470336,8038,9680,0
30267049,37476536,7974,9773,0
32218158,37472113,7814,209233,0
32159534,37478193,8004,110839,0
30255349,37437610,7638,9475,0
32193586,37472266,8233,109819,0
30385777,37472910,8609,143120,0
32144127,37469937,8375,108933,0
31299837,37445781,7643,109895,0
30294812,37477544,8524,9258,0
30367666,37479509,9047,10472,0
30360921,37482521,8373,10330,0
30241439,37441562,7799,8980,0
30234282,37442433,7609,9264,0
30237437,37438121,7697,9343,0
31327242,37466121,8043,109779,0
30330854,37466083,8904,10247,0
30260094,37467955,8139,9222,0
32227445,37453997,7548,195291,0
30303748,37461982,8332,9718,0
30267927,37445329,7651,9341,0
31354654,37471326,9307,109785,0
32183017,37452517,15452,110175,0
30297063,37469867,8087,9232,0
30302341,37452148,8255,10246,0
30251028,37437163,7916,9351,0
30379058,37458467,8278,110046,0
30312918,37462271,8706,9873,0
30261836,37438009,8145,9622,0
30315715,37470693,8192,9940,0
30389329,37474805,8388,77071,0
30349508,37477261,8520,10399,0
30312824,37464692,8406,9925,0
32161815,37471028,8087,109584,0
31336812,37473272,8111,109893,0
32165267,37476249,8593,109111,0
30273122,37438058,7936,9346,0
32130828,37461865,7723,108825,0
30248960,37443632,7959,9578,0
30378273,37479023,8728,110245,0
30393715,37473249,7895,9830,0
30329607,37478925,8403,9632,0
30440734,37495069,8950,11057,0
30246111,37431496,7699,9053,0
30343649,37459061,8432,108967,0
30262989,37447925,7944,9244,0
30352957,37485845,8842,10286,0
30284620,37441810,8038,9788,0
31315458,37469787,8117,109655,0
32226303,37477119,8318,110190,0
30310433,37469398,8052,9688,0
32145424,37453789,8037,209148,0
30258620,37440198,7838,72774,0
30269287,37458286,7842,9170,0
30241865,37440346,7516,9026,0
30354497,37467867,13779,10074,0
30353665,37465060,8308,9918,0
30314667,37452794,8308,10041,0
32174094,37463717,8382,109839,0
30279752,37468032,8108,9566,0
30300968,37452899,8715,9936,0
30301137,37456897,8033,9747,0
30252221,37458758,8069,9190,0
30290526,37467073,7982,9551,0
30329398,37479939,8581,9654,0
30312824,37471442,8600,9752,0
32303326,37474791,8283,209819,0
30323936,37468744,8225,9813,0
30279095,37458472,7733,9241,0
30314284,37472790,8311,10094,0
31322949,37455466,8141,109537,0
30313020,37476217,8108,81979,0
30247953,37470951,7900,109367,0
30242648,37460676,8161,9366,0
30198598,37444361,7601,9306,0
32122401,37476533,8223,109610,0
32109141,37471452,8575,109225,0
30249689,37469639,8428,9567,0
32335136,37475970,8375,209722,0
30241040,37455455,7887,9562,0
32126918,37475264,8080,109910,0
30197594,37432916,7243,9260,0
30199859,37437799,7787,9123,0
30404775,37475412,9238,109917,0
32099150,37449355,8262,109680,0
30258951,37472282,8184,9965,0
30302397,37470809,8698,10088,0
30279442,37478589,8523,9434,0
30217823,37442189,7971,9297,0
31278747,37470245,8519,109118,0
30325430,37499420,9414,10243,0
30294924,37480784,8632,12281,0
30227474,37451753,7672,9586,0
30227303,37467292,7628,8989,0
30238412,37448062,8158,37540,0
30301094,37487757,8571,10009,0
32277326,37489343,8212,209635,0
32088222,37454855,8337,209661,0
32346724,37475973,8767,209592,0
30278136,37475210,8155,9652,0
30314426,37480168,8461,10391,0
30504178,37491262,8955,19168,0
30206059,37439011,7747,9400,0
30288974,37477951,8791,10046,0
32174666,37480364,8622,109667,0
30247742,37452619,8160,9355,0
30329867,37481153,8685,10465,0
30260234,37476910,8618,9682,0
31241543,37447705,7851,109266,0
30264404,37474013,8375,9535,0
30304591,37473783,8229,94766,0
30300404,37473219,8551,10398,0
30227224,37435360,8696,9505,0
30298714,37484262,8452,10280,0
30261704,37470081,8385,9987,0
31326246,37475635,8442,209580,0
32388077,37485216,8676,210267,0
30376452,37470629,8507,110376,0
30250817,37457567,8201,9854,0
31266273,37466452,7908,109261,0
30281222,37482727,8431,9901,0
30271274,37476782,8302,9853,0
30282280,37475045,8653,9859,0
30300902,37462422,7918,109233,0
30338973,37457663,7995,109474,0
30442931,37480219,8088,109602,0
30335315,37448666,13320,109489,0
30272804,37476697,8314,9679,0
31301525,37460764,8344,109401,0
30286358,37476579,8350,109879,0
30495446,37504238,9068,17324,0
30256084,37471091,8442,9331,0
30262390,37470294,8320,9678,0
30247446,37476230,8195,9456,0
32153720,37486068,15470,109195,0
30274802,37475396,8272,9941,0
30249012,37462268,8200,9708,0
31311544,37463115,8562,109664,0
32180864,37493006,16108,109675,0
30288129,37478450,8509,9971,0
30247738,37467608,8102,9238,0
30271793,37484929,8726,9680,0
30291537,37473899,8687,9942,0
30267035,37474924,7871,9957,0
30310057,37477964,15067,9235,0
30279680,37472674,7994,109832,0
32134217,37463382,8479,209822,0
30288341,37477973,8530,10091,0
30221029,37439814,7541,109560,0
30293886,37489752,8533,9617,0
32146609,37477452,8222,109748,0
30287813,37477196,8037,9963,0
30302207,37471952,8686,41012,0
32315344,37449245,7656,209471,0
30258427,37460285,8215,9474,0
30191271,37432523,7459,9408,0
30332688,37474627,7938,109378,0
30323334,37469714,13348,109051,0
30235764,37443164,8269,63879,0
32160969,37476485,8441,110028,0
